AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,eyeDetection
-19.35194662214753,-26.570737635273517,-4.4442776107472985,-15.478262135809024,-11.811847467702803,-5.427624681741997,1.336699337908633,-1.668350545801122,-0.30300898524729236,-8.480798352795354,-10.935795882583184,-11.310378170710898,-11.030524100476772,-11.205615268986346,1
-4.748496035343311,-21.57666973336321,6.0191801300047665,-12.429149957863329,-12.326449206634377,-7.88963020232249,3.6927766032866214,6.351032764251272,8.561373879715067,2.5565623121997008,-1.0902498663405158,2.0777465385638614,-5.991775401101526,2.1389774827131784,1
0.7687865718005398,-26.468079695600437,13.711000517924179,-15.402320828891973,-12.025296032016715,-0.36804914603485095,11.802930197112392,16.244347681423193,13.550453827916911,9.694721708637484,0.26329695439205747,11.295718586194718,0.01943381851698689,9.240326652319908,1
-0.9720693548595474,-23.520213350405335,11.896395343106205,-10.143328537404587,-5.928209733370047,-2.706255922602788,10.963052079257565,17.241977372970283,15.246437337347018,13.619365678980436,-0.8924420322858075,10.847578654034177,3.936768238112625,10.820061172237107,1
6.1619570311550245,-2.935145692698452,9.368725172067938,0.21721872517506316,-2.615317304706731,-7.91999204404349,2.9087491987079996,10.691292522280277,11.800166643972492,13.483824608579935,-0.28800025961580533,7.785487551387796,5.260217034069964,8.107916316265552,1
13.99326007201681,15.650996952240977,4.904765295884434,2.735286164531908,-5.760999221568827,-3.790642140249913,1.2907238842002557,6.457961125190311,-2.3900180447710433,3.6423740596125618,-4.431925915356315,3.1583360895084236,1.7148689770338437,2.560995226459327,1
11.075575540843516,19.58353656696131,-2.1637854763427455,3.1348014591926874,-5.302209459388459,-3.718139225577032,-0.9720593052439312,4.201485790328676,-11.045529512691418,-9.366979400525347,-11.935836511732948,-3.896704303016002,-7.047255030263933,0.40883605077017915,1
7.536903054910134,17.914622428189052,-3.0022023693166173,5.376908956126686,-3.8258310576695402,-6.878106189811015,-8.789395116567825,-0.3033089048437688,-4.802520860516026,-13.041827813467599,-16.311006057034724,-8.625278861926107,-14.77083808942887,-2.1387520006740424,1
6.668023874239889,19.060786406677053,-1.5071376860901724,3.8353879661950767,-4.188647854339553,-5.673616247003083,-12.619318446387027,-5.8456639208444265,-7.7155879073800175,-10.148186161165544,-15.842885766018991,-7.442250074266696,-16.788672599842393,-6.276761501548232,1
5.2410135772446775,22.720269369850442,-2.6724732247902168,6.669931501284109,2.10690669788898,-7.49017623622535,-11.144949631297424,-10.1108832107139,-17.135186632293117,-7.230817325140233,-11.731178832824888,-5.444729057802931,-12.915973577206511,-3.1641767907407203,1
8.988359723372415,27.32176945704157,-1.7742965243378266,15.222077195741793,9.259341440262205,-7.576717104613353,-8.418977346907143,-7.801687593882722,-9.022671907796159,-2.1217280695747855,-8.05755711155193,-8.495205117234546,-6.294766137137466,1.8893482488867281,1
13.194119244645396,30.024157332573328,-1.451636882276751,16.604710794751387,7.98789051784099,-1.398180187922963,-6.285905713765257,2.2574367053287805,5.608562207659441,4.1576983696663605,-6.031144908082087,-10.465151169757124,-2.0776019076717733,1.414403794161334,1
9.235035929212794,25.45620384927814,-4.484992760377987,13.426114313278813,4.294366495335126,-1.4628443399296926,-7.8603315264394755,7.544735618617974,9.061658237723014,7.430274840727308,-3.899649635947855,-6.92064538465825,-1.23333794901676,0.47481483615634357,1
6.402247963061033,17.761234231526757,-4.343165570461598,13.10440540965982,3.116159395496073,-5.889017526428555,-10.142147931966287,4.93109581342145,5.936512106439869,6.905260054447967,-2.862821292951086,-4.800138315885675,-2.086480999071595,0.23115035341376622,1
11.464709031112948,18.522954265297358,3.4961141905692683,14.170448805592944,4.822584019565796,-5.204074387395055,-8.796732107715124,3.9424820690736957,1.1707592006553078,3.5090646392890434,-2.8630658024792734,-2.7452072849094877,-1.8697739549536059,2.6523442320925232,1
14.02528804337362,20.92775879777594,12.882366645341142,15.887395384922938,6.221933642156809,-4.758586651267449,-7.965552949114678,-1.1649526432474042,-8.116319373685842,-1.0033780538123638,-4.765475728819787,2.4458663492771455,0.11140725438589438,5.930397924738862,1
9.135576299850854,12.548429305887158,12.997282367747733,15.300626857698184,3.458154070792977,-5.330998057217566,-9.130926623159613,-11.476666951490614,-15.574264697529609,-6.596989171678007,-9.565056042363034,1.3403429010900245,-2.6655768080329922,0.47338415503899167,1
5.68501922604445,5.738174948935825,8.508078059653187,12.041534999533322,2.878661105725832,-3.639186312202477,-8.391141693562291,-10.291144135451514,-11.23327275885994,-9.522635912057734,-10.776421654784528,-5.117030535472101,-8.344449725767788,-4.055779089579838,1
6.4587433252305795,9.657790645747955,9.828209943774295,10.841790341245888,3.6381797467611405,-4.45488185446611,-5.40433467000685,-4.328653285054482,-7.823686852444377,-6.311956272903754,-8.96294726264074,-5.835818799429596,-7.5818391652278345,0.897836372997836,1
6.4618480765579935,12.02148204968131,10.165833397489871,12.189694005067576,0.821985822959076,-7.168832723572477,-3.654850759496009,-9.288868970175326,-13.83918788918539,-6.8592578897416345,-10.814800918203781,-3.5252312573019187,-7.037024750703364,0.6275988742396814,1
5.955333822512251,9.451041144318168,7.176525668249643,14.670368705370336,2.108186718884608,-9.646566866256004,-7.353175178345597,-12.916779981772043,-13.38405854131944,-13.752947700280282,-10.77996062420872,-3.704115298568814,-12.52122656100099,-6.609829349472842,1
3.1728844391354682,7.023038700936468,7.403828949517008,12.368146372293417,2.621076910088898,-13.447699728002064,-13.308859746236333,-9.921067249029427,-11.243623504476972,-15.33764739999475,-8.812880368591415,-2.9735952210062093,-12.885145067026476,-9.669737230348879,1
-4.414939813271795,3.5152030360954702,6.288229856346455,2.9964501210020718,-3.518742636504489,-12.62313469606191,-12.317725245925931,-9.776657812617994,-17.683103758583393,-13.161245467113492,-10.683402875002466,-0.08562785319094579,-8.718410790709692,-8.497412918097385,1
-9.61620307553791,-0.8543469582856393,4.392310761716867,0.3393775465989215,-3.0940839325980187,-7.019417389020592,-5.6192743990691145,-8.8759102753095,-16.519755816362256,-14.007817561820792,-8.153860681279106,1.2265099129758603,-9.056707653955476,-5.945866791425451,1
-8.26990389314249,-3.5667434773184756,6.872201214686568,5.192936566534579,1.415340094647547,-6.912661212173537,-2.900448466355271,-8.29763492894945,-9.864071052404718,-12.479460930511232,-1.9800583829644756,0.43171963837075394,-6.345537122352632,-4.361227478655786,1
-5.896126162812171,-1.4900609348070537,5.41202448502579,3.069517802409755,0.490963204783047,-10.757380172280438,-5.075760604585195,-10.942146260469404,-8.099749354752094,-5.194313853396045,-2.4198526938763183,1.7877504459189772,0.3810800547462656,-5.215090176629456,1
-6.8984062248105555,4.303180526131248,-2.1211743698609595,1.362359931260133,2.8323157867716295,-10.028102075233406,-5.3908311385587355,-7.701177753504627,-1.6327099079958787,-1.3333444932041434,-3.8563462526831405,2.614991029672969,-1.4397473853667766,-6.803889596459585,1
-8.993660364544796,4.919492709670614,-4.499449316615763,7.7938062527681495,8.035102462385076,-5.70759931982183,-4.415639231708698,-4.398410284987002,-0.14433248554708156,-7.80609777257138,-2.496270433057661,-3.4367561198213443,-7.547766516659471,-8.706053776408554,1
-9.392082871198658,-0.9978733876027033,-2.2182073164364953,7.224232715688271,6.374143260392701,-2.9738357233608332,-5.964664231722301,-9.202817464287008,-13.15977176597346,-13.831579477605452,-5.665045960821143,-9.45007629321389,-9.90213321127391,-11.151707873410018,1
-11.715598650479645,-5.647127908896358,-4.274971946816614,-1.7487691560364094,1.233998640258837,-4.197619877130321,-5.23529810228527,-10.535574435521927,-18.867867158057116,-13.252952404884898,-11.7247456123651,-8.667540645362463,-14.410043620822567,-13.776507793638697,1
-14.850492677027013,-6.244413119825915,-5.832141460507627,-4.376680287254489,-0.9424064638732887,-7.273628138387268,-3.4479150297222616,-8.325015042277588,-10.460504578266233,-13.857328725177437,-10.724701194280273,-6.755222915403104,-16.86699316259996,-13.456601906693024,1
-11.822577401804933,-4.9211093248331235,-0.9411862420502404,-1.0407516604681137,-0.8697146091864639,-8.790095867284977,-7.708750729583619,-11.446286786297833,-5.147899783403091,-12.282912781126015,-4.3392148761023215,-6.022944559621707,-11.959334497297311,-9.987282843189647,1
-7.014922950207211,-6.358669186898658,1.2640903740372083,-1.0945767246894942,-2.148962063278011,-9.054377402039115,-8.500523570643645,-11.536706059538448,-9.908230318452313,-9.851375752603666,-7.211600625073293,-6.293040823363992,-14.147416681370617,-11.763164738021716,1
-7.206386525534892,-11.842044018475779,-3.1597458395720937,-5.4102289346275345,-4.538165690382634,-7.783715569119544,-0.5153992466547577,-7.818899344454973,-18.589958919196942,-16.59908057768289,-17.407457035986745,-9.911145192876374,-23.357624504475258,-17.39158476123047,1
-9.47185982939306,-13.686621609380165,-5.50883310100981,-7.152965245466611,-3.809686482492378,-4.572474686426398,1.8159505464980032,-12.106897746956587,-20.173511487687705,-19.954406177017415,-17.50182575153093,-11.034160726933699,-22.58890304543988,-17.20831121966449,1
-12.247185176632438,-12.490681580261484,-5.8669488275653405,-6.058978492952576,-1.5858220970028027,-3.3607223181231056,-2.0757431928750485,-15.11214443928979,-12.474855571650032,-12.918871681269259,-13.610452572339218,-8.133944840178561,-19.493068549725265,-17.658288638458092,1
-15.067187202559364,-16.530931593262565,-12.27465065348857,-10.719466615322016,-2.397077079856114,-5.6172192593855055,-2.14452826942972,-6.841133919770648,-8.976282735969013,-12.040888985643972,-19.54975097047828,-13.147363961184073,-25.321273260535246,-25.672067806333107,1
-17.13115536874388,-19.680828680981534,-20.882343273349132,-17.531897718139714,-4.801775107108091,-7.2031818639442236,-1.7032968289940555,-1.5606200544630688,-10.431501838153956,-14.881514044532725,-22.674234190774662,-21.909907909416376,-28.92470783757212,-30.714654587754612,1
-20.722239484817187,-16.258283729798773,-21.603869683865927,-18.666998551748684,-6.08643399687495,-4.6407733356253935,-0.9522405827159237,-0.5170100558449331,-0.37060825697142974,-7.715837050169546,-14.821548677818909,-18.60311809244483,-25.533720020337036,-26.928768970659142,1
-19.939206701438682,-13.133744005781779,-15.816624677298085,-18.516812113947925,-3.9745924371300587,0.3241910933039902,2.8758127422372755,6.505836634391029,13.178652780599151,0.5646328529061573,-8.349727823005734,-9.740539795189333,-18.89054854016843,-21.21908545819781,1
-13.921679492838226,-13.237498206433619,-12.06797155427248,-18.2099101201907,0.0536889054148571,3.8625230756878297,4.621409461404991,9.117303044204016,7.6644417423894575,-0.3368393806483212,-7.8223169690858105,-8.09356617372067,-11.235766335724572,-20.929503185838502,1
-19.789379072999466,-16.904400425839114,-16.724623814357656,-18.977265155532923,-1.1621551845927174,4.896187567460343,3.550512929817488,4.023858231816174,-4.214175771901005,-3.915288436173119,-11.04770930032901,-14.363086309465935,-12.586605136036825,-28.130477272192394,1
-32.12105633239746,-18.968978507577983,-25.218831326163333,-21.53860974122828,-4.107726116366582,4.08746847312583,0.3404882086105978,3.245196442216105,-2.24972018492969,-3.3388784182181133,-15.207093937255035,-21.43550687347971,-20.461852926273604,-32.38231888263427,1
-26.303700236656475,-12.324642505682837,-22.225823886161244,-15.556060685250667,-0.7759895128248397,4.2857072902520725,-2.5176846390599548,4.128145400079549,-0.099994115133891,-0.6147237027476784,-12.58286230077007,-17.22230143801309,-18.5274022752689,-26.193932182961312,1
-14.86208897657432,-7.8254997602652985,-11.528741611362513,-6.085922624135122,1.8219684157469682,5.478421363904158,1.367727969884697,1.9769954919283954,-3.9682517945745395,0.27928080076215966,-5.327207629954754,-9.15419949948221,-11.316564133578014,-21.85566069051086,1
-16.451120614284797,-7.299717050826084,-9.024891189205826,-4.952078856953308,0.7100532741059706,3.4910774051197357,5.082117754783839,1.6895102005445182,0.4875200439155809,3.1513630815758313,-0.128174466617895,-11.025947122685864,-7.477202656317741,-20.13814300887384,1
-11.367639190046042,2.0019714941410958,-5.724655636481295,-2.784472367994734,4.687134972849293,2.8652895531444895,3.963892935952532,5.3122401100600705,9.625875320104221,13.250077714076568,8.049451283538378,-8.432924229245142,1.9124659914905475,-8.112555750563018,1
2.2025600098802807,6.305039502615482,4.012819378561626,1.4201963445455676,9.805980952760171,7.80170855451643,8.12323058454689,14.549618878326061,18.416026678805693,23.161531076673878,17.02681734585972,2.7388041136652777,11.34382061966141,0.19220390902666207,1
-2.896001643497306,-4.612750296899854,3.1449495532009175,-2.5081151704831717,5.080573518366423,9.899930683834377,14.163881286376325,24.23774854280915,28.602099672379154,22.243368336605883,12.631493494607744,1.9916590552289453,5.2632523793823305,-11.763231584976669,1
-18.854074898107907,-12.649528524990467,-7.385476965527217,-8.059027787104732,-4.24291121874683,6.077532681525879,12.196766020206582,22.500447057137013,23.228494439029213,12.341456305078239,-1.1254285908849901,-8.97026941777241,-6.5586852771471715,-25.538731181768622,1
-20.22397178025746,-15.065476707670584,-10.72583398564705,-8.434785550035295,-6.823654706435438,2.468023112504886,7.998574438915035,11.104900648114148,0.5609277512164432,2.4777022769431882,-5.377323154912102,-12.878636627464253,-8.958192492318814,-23.158645030054185,1
-11.615548771521395,-16.599046437588036,-5.798889479893275,-6.799319695206639,-4.916732605873307,1.8355884950925925,6.443965548608455,0.5800970865380619,-10.440678469384814,-3.4986908299517063,-0.8354428556233795,-7.772142905827722,-7.494840066874856,-13.761020619761034,1
-5.1499263113050375,-10.544600276781148,1.4672171841837345,-4.450327422300318,-2.9235961165868067,4.750749059825063,5.4379098351321,-0.5733111667219242,-1.9500522793071524,-4.617503044698194,-1.7808713713049977,-0.02602199975109487,-8.735046901082487,-9.915173701030906,1
-1.8789301443779722,-4.2979801166939104,9.20908131367143,-1.589571090964241,0.1393129312348228,6.830845369224864,4.292901155923609,7.103964831370753,6.290839681458857,-0.2575720577745168,-5.778595574674351,4.615762973637295,-8.584840684087856,-11.73275171286615,1
-4.284899479670415,-8.413370822847025,11.586295877713683,-0.905619935680344,-2.144064673809778,2.4124956290286956,0.7826219451242378,7.968038205705101,3.1094250815958913,0.007328488868799665,-4.697485092946565,1.6574554864120472,-9.305679796405446,-14.044261106674725,1
-9.711293126079973,-15.101933310403927,4.702251211205155,-6.015910967340999,-7.712225258187411,-0.563446228361097,-2.9729409415042434,-0.016938087447582295,-2.5238909464802592,-8.29574362053022,-4.212650359511196,-3.586535779513752,-13.975599079343388,-13.813895324898933,1
-8.33339272326383,-12.483473017653859,-1.7463601969851335,-7.360904992489484,-1.6919802168310931,3.801443573915723,-1.31641325473349,0.5374610976772196,3.903582281226416,-7.65543072656113,-5.953148175107444,0.2610916874575442,-11.2979612990497,-9.93618095983932,1
-1.7525991606859477,-1.6583229169411609,2.097987792566188,4.76146750105578,8.37978146510993,6.219586240014904,1.017533289683206,6.166544526682308,12.443102851803333,5.72624080779114,-1.6451169734488336,6.785938405961467,-0.8593255578798984,-5.067184586218384,1
-0.9862367259392331,2.3482486066070543,5.644916751785043,10.083800010439852,6.994183674020387,4.769753284120146,-0.8716530681167448,1.3767319830588685,3.492914428253739,10.246022594716267,6.09336556977769,1.7841698795440566,1.9359201181390686,-6.84936134654842,1
-7.588205390218188,-5.637069365963408,-2.196327645188896,-1.3799649705211579,4.5227676849635685,5.3336506237418595,-0.10332260320368514,-4.174512245942698,-6.916143947212811,2.362437267719346,6.120633123114568,-6.3019456749166824,-1.8961005353447904,-14.222983886024164,1
-11.673033339570326,-9.918175650925043,-7.413000367098043,-6.089721161211702,7.909668481568916,6.08613692927822,4.152063260850948,1.8382835995895634,-0.33355294067392816,-1.5328221419890884,1.1468814292645302,-6.966644206831412,-2.862417893579509,-13.499536996974484,1
-9.632635042208857,-5.5784385819771405,-2.760810633696978,-1.1319229727402762,5.354112738818128,4.139009402031377,4.444471806156813,9.467369578387615,9.27809548128479,3.9239605317599424,5.201577348497132,-5.639486633098103,0.08915138196623129,-5.403893227934984,1
-10.158119827814549,-6.688140768934296,-2.8006190379545557,-2.0565542935738934,-0.9873531487382423,1.5805398459155264,5.532881398244015,12.599491430515236,14.619833378452793,9.974335749154594,14.16469613512662,-3.2347550780380274,3.2984470084424555,-7.286482777114924,1
-13.128708593942337,-13.78056361679944,-7.599213961827021,-7.071302830462711,0.0920310073128725,2.999705271006579,12.644147947939295,15.979563362056743,17.12450931601247,7.372233830901004,9.912520544115983,-0.4976299871925325,-0.6347303531501858,-15.090603810270746,1
-11.142303437045037,-15.683453538997156,-7.594028866803538,-11.36339288356195,0.810481735411682,6.376902077806145,14.519603010589538,17.06248771485014,11.552380296404497,1.518660035189678,-0.5212724526185499,-3.0521865011161404,-6.41716997324961,-12.716760377068727,1
-10.495162173754846,-14.810333243330978,-6.762386905328442,-12.513819382005579,-5.118210802746406,4.764160319885798,8.036767047515093,12.360904837070242,6.181249306003362,1.6675388397478288,2.4038778874339743,-5.57260684960972,-3.280044731297521,-8.935415392226407,1
-14.116664637778594,-15.503602770426083,-7.137470881079629,-9.291653814465235,-4.093427288682504,2.0660923656997747,6.087759919097089,5.574359302040072,6.747339461472703,2.145044797380576,10.315994012089023,-1.8470303302424307,-0.3729550448493155,-10.963708366262875,1
-12.412246600688317,-14.63526343714595,-4.568329220269712,-8.276820244649496,4.5839369967125325,3.398288376814187,7.966630606975891,2.0184996537119497,3.0312498788286653,0.6922212299603038,7.283541396038396,2.136441430237988,-2.7763072993685203,-8.277999735677849,1
-7.878451080544725,-13.934176217120276,-2.847776032976938,-8.767776693528774,4.801533449460917,4.871798536816849,4.930736009739698,2.416653869989002,-2.7321329551139755,1.179533116710542,1.1479950942640857,-0.08355693443387135,-2.4664092677910427,-5.735867271639255,1
-6.600582802550036,-13.317504012877516,-4.111631423342056,-7.4558768744486565,-0.6032504372298586,4.7066310591580995,4.176313036152562,3.313928536279859,-1.594575523034417,-1.7951086029603915,3.3962522853732637,-3.5056727104578598,-1.3495732132850717,-9.051510577491896,1
-2.5899129920523185,-9.76342135502659,-0.4508192343098668,-7.981074424074807,-1.0312182884283436,2.9841072690054107,8.014710756384268,3.983934418964294,2.5978371046297863,-2.985511006918924,9.008012875169749,2.156046135881601,1.1183731827050147,-4.081373723462782,1
3.3061555429757856,-5.940672696246772,8.651243440462505,-3.806194264687117,1.144119095387435,1.3524673481623393,5.85646072876797,4.598502131256682,7.094489002267261,7.172421549988036,12.718358249124915,13.07190565324239,8.385863419837069,8.639183676709763,1
5.801744471761811,-1.3526537410827073,15.186723352313926,7.052338687966579,4.107015137019316,2.243344908880255,1.9413555038093966,5.960754583674661,12.652640861840744,16.298431879852302,18.011032463419575,18.5172667936968,14.294878470634297,14.009419983458427,1
8.162419912735862,2.9187805591601075,14.448508640920519,9.061360475798619,4.352756230326933,2.473724647403605,3.5190490765680527,10.127933802075763,14.551596185157022,17.147447169236372,21.9904042965293,18.568097671176783,18.24644277465493,13.049640908424882,1
7.054878036998195,-0.5779611909162199,5.029170951799297,1.1758337530764216,0.44857944849254583,2.069821646060701,4.8545272664313615,11.400232193367517,11.175183351445131,16.804390684808943,18.782111906546838,11.767254589454033,18.807721849161616,9.069238115339868,1
-2.4225754007793405,-6.683495255515535,-3.814863978305668,-3.2752653671683203,1.596102682414847,3.64413633998124,5.540490162422403,6.472899939436611,7.89956103056096,13.4606033839483,11.858856462369982,0.29866921840971017,11.009464763630149,-1.5933293856983397,1
-12.580785727836812,-9.015989923298912,-4.515930782808191,-4.632376162510575,3.2626666336461443,4.301709443273009,6.037590042484077,2.49155126636103,4.700807924461445,5.2838110469983,3.0500134612609044,-5.960259249566543,1.9937071152311607,-14.693109300994996,1
-19.201232332454463,-17.769720642139546,-7.297531926786703,-8.97135500692069,-5.176603037370005,2.399089194937681,2.9607720382407967,-0.8000792310603178,-3.8369044871334914,-4.16044801262138,-6.89722810595282,-12.575629429396994,-6.0638049523146424,-22.434468183994298,1
-22.956574016025876,-28.32244119831384,-11.961635627254298,-12.937819693802252,-11.341713579319734,-1.2525735041519863,1.173628247420896,-5.399173120337483,-10.734111622990179,-9.98594789653901,-8.139772218779216,-20.015753403883146,-12.843389336851686,-18.442209773825205,1
-18.926206177837592,-21.985231963050207,-7.589098200697229,-11.138127831790536,-5.324046360672694,-1.93637871181563,3.3126760817733136,-3.9473030415359696,-8.507022585606826,-8.678187321260257,0.0904551491640464,-13.012382308531214,-7.013957034416508,-4.17615713886042,1
-8.842987938933005,-8.805121523889254,-2.1351130324187575,-4.731458646270831,0.21966362568763942,4.052991601432522,4.07652020060493,-0.4708878987337961,-5.5909329422403555,-7.096818050255275,5.176994094820255,-0.43285577807670106,4.463927049398312,3.841838983530843,1
-3.5898858069763837,-8.178154208977354,-3.117280481953386,-0.022681340687260354,-1.3565200330328968,5.952294793366139,1.5878777991108557,-4.5911195616735485,-2.61715847053137,-7.380032997989321,4.049452290154387,-1.9908209413590072,5.365027415237991,-0.6884949463818124,1
-5.576735444735157,-12.230638939949191,-3.6085560412090274,-1.0940574191074837,-1.5759496301793554,0.13342530158691712,-0.2368223662197111,-5.706247378814773,6.697025806088169,-1.1096105604512414,2.682015204162048,-9.118943902542908,2.970853479175336,-3.035257599798972,1
-5.6252568411342665,-7.925372082308774,-3.303615763152184,-4.273820500109779,1.0762285655374892,0.008826850261198782,1.4019188972423007,4.416514915974723,14.31560726432587,8.59895955652161,6.259664562730753,-5.871812363828184,8.305562147087405,3.743190195822023,1
0.3318349033791046,-1.0251928159820434,-3.4189419432685972,-4.151079664152587,0.7343681594650031,1.3324540301892949,1.1346866237960196,9.624430455826666,11.139836107745813,11.265005896610004,13.797060449350743,3.329881814242634,16.00406618497555,11.756751272189154,1
5.597451437594518,-1.1897060140679647,3.067273800953677,-2.2722079504275756,-1.1333693742549915,-5.499066826280023,-2.980203170919694,2.120053203339732,1.6529187804461403,9.975500201848595,15.942208268275689,8.584413574556844,17.359413074228364,15.31275742567662,1
5.342108062446828,-5.116858798243238,11.764931447382745,-2.704027709857607,-2.007701522600641,-6.607165690779829,-2.036676827646554,-2.2426699418192486,-3.666305082975061,11.457775140507371,12.652462800561725,8.713410940024886,13.041086724029963,12.726804012196146,1
1.9146179019017557,-7.690317245860731,8.344003593425036,-5.7454583231524605,-3.9447095648973916,-0.24858121284521673,2.355946535468342,1.3999145461267255,-4.389260011283603,6.254226191016398,10.403651286645175,4.535238260898563,7.708294694217645,5.435070699435562,1
-0.35772884755565926,-10.392415306735868,-1.7065949244309464,-8.538856636997993,-4.676052753855261,-1.839518865646492,2.406174529252594,1.6911537390165128,-4.741146275979014,-7.491103901663597,7.126737364245849,0.699400901540971,3.108197307525713,2.8029819230899378,1
-1.752171161565931,-11.917977613316992,-3.7863084565149556,-8.654625244427269,-2.1653578377098777,-5.10817661735688,3.708081404254819,0.2853158494520245,-0.5135695141200878,-10.594494493621706,3.0751405947343233,1.6706782144745915,1.3745864224263997,7.050898229936122,1
-4.469414751324671,-9.66353078319448,-2.884751874692706,-8.618917871215883,0.2954135654356617,-1.2646720351859702,5.724484444044482,3.505061954697017,7.374224191508621,-1.9476303353491584,1.5056063996035274,2.2984744118373293,3.8571578722514515,9.161813865357662,1
-2.362567966215405,-4.276159815391259,-3.617484868485616,-7.66971325719069,1.73058521354917,0.7821206843449018,1.4786320117026257,4.837945082473262,14.146310686081728,6.3354918820407145,5.383598635596531,2.963268888674448,9.823071244415111,10.740258710260864,1
4.3401005488605415,-0.65734374894756,-1.966512903610472,-3.3079842770825287,1.6340473085239304,0.42482005867198946,1.3686910389403897,3.230300645340568,15.951514437458533,13.4912131502077,11.490486001771435,5.475250878512378,13.581720525455356,11.125305889260364,1
4.1844067342723115,-3.3777172869128362,-3.9240733039904434,-3.2247491889097537,0.009641935358088993,4.006524792268028,8.465288809419523,3.7754335433423334,3.704558272203326,9.307306445902002,6.48107389910687,1.126003483023483,9.246526672844173,5.943024437806603,1
6.436948478654843,-2.3237781706795095,-2.2245407287788925,-3.6506298742465946,2.4538260517225465,7.2839593592021,6.73887874916838,1.9559331387989949,-7.963577178982833,-3.925350247223651,1.4896043542731296,-0.5763093513681223,9.207996793662122,13.344165368837253,1
20.193949332159846,8.768130898936521,14.008789101003352,6.531497880823504,8.568601663922845,5.176205124452617,-0.489208967235614,-1.534478209612435,1.7540351658828994,1.6549294735912627,15.457718690198597,12.684461554157464,22.38804102309176,30.868565246008046,1
22.716675328997283,10.9274232366823,18.34361831336251,12.243880273463745,9.39218423662088,1.310998587170325,-0.09459747037063915,0.4026644752657025,12.019378690486812,18.018080687553212,24.601064115270198,16.941357721048952,28.473428084940856,27.2377546263466,1
10.647690542414187,-0.6763997863002746,1.6887973371584897,5.110364440193257,4.326301591043979,0.1774508133746997,1.1813973218014042,5.730748648946957,11.51389409945645,17.046057467365532,15.266948994750187,4.154730614778744,20.1668430101922,14.944381233312441,1
7.358078341449342,-4.416440851713087,-1.8830749860891693,2.049965260522521,-0.057223396679587424,-1.057083614582159,0.8202852334582289,10.76542925731763,15.972502553920457,9.802996721773177,12.470509246524575,3.407847387591854,17.423671614646018,18.08729414521911,1
10.108548287340145,-0.9506689103750996,6.549681730612038,2.0697376778632144,-1.514098775463131,-3.3167428480778103,4.487570184095235,10.0235177634747,15.128375891461188,7.76958288788016,14.361334232316189,12.309077444296838,19.105563306760438,18.379727055529287,1
8.618332638116733,-4.910061804108053,1.631133587668801,-3.491450547897662,-0.7317808392265066,-0.3381068229352602,5.083050960975411,1.331888582051002,5.387639975299814,3.568970942535931,6.598540609611536,8.431450322157023,13.824281353587754,12.66212178630013,1
7.520155093488978,-8.249004605253447,-4.996795136363022,-6.490210484588565,0.3038421577558772,3.514697445230479,-1.1996453160323597,-3.262380912526894,5.907938806564451,5.286256927999062,4.219917891385064,2.0914228842639817,12.713137287129836,16.218019852806005,1
4.147815916397452,-6.038723220701308,-2.02943650880198,-6.061267613118798,0.1298400291177183,1.2783938149523175,-3.6174644254980057,1.3447709410961273,9.937761797929905,13.696284382666654,9.459490836114519,5.0873238307932604,17.18263542159563,16.306920426881867,1
-2.589403363967617,-8.287073773532926,-1.1730042590296343,-7.297949251052452,-0.38816330355211104,3.78388462090409,3.8716586029940174,7.127122332316549,5.7289601206057235,12.936844174425914,8.36695267053872,7.93507848947342,14.586959834037849,9.134083951940225,1
-1.9380708719783462,-11.26504331884128,-1.551461921183696,-7.030826464529401,-1.6288617892354385,10.581519176064292,9.872679164509549,7.664686727386711,3.975091347557822,6.068201948716587,6.75073066343903,7.787626786483505,11.91953334370555,12.691774792977563,1
6.822225464703769,-6.257959732986122,2.1864424078734666,-5.131456811959646,-2.0819355856672566,3.9405395191193255,4.580609057216885,2.3603208761444208,7.248279333363373,5.017265135778285,8.425844240712403,8.729436325159176,16.785285957519076,20.57033261213675,1
9.985416622483548,0.4284356374384757,3.9161461266132527,-2.7190874580486537,1.7469924674949222,-7.15899046862269,-0.4903839754289252,-0.6132790864302633,7.170188476350764,7.741702584308875,7.459789201303208,8.385598406285133,18.676754756592747,17.26922672786345,1
4.399764475537196,2.4541609390057952,1.672444847305638,1.0779193331250863,4.9251691497854875,-3.1591863293706863,2.577675475839531,2.0266555915570015,6.201161459902499,9.466995048123804,7.73604908689525,5.952835380392806,16.71601531993545,12.056678677597592,1
2.98963898037614,1.8955153376548841,-1.547502395209814,0.6111066031008796,1.05265768331252,3.312055121847212,1.4587313237849548,1.400010171468011,5.307448055765291,10.76854923510466,10.477188741154121,4.939458969858694,20.486137108894823,15.178319341605416,1
7.146853448610168,1.4255879566564307,-3.8948586179847307,-4.502576935426881,-3.4960560483295255,-2.041916961623892,-5.490804414595125,-4.401147331243578,-1.6210231699066409,9.530908159167991,10.762946511592089,7.154265321913178,25.7700803373942,19.4052377475122,1
5.166849029005993,1.2986813567427538,-4.903197390391933,-5.812515797157827,-4.207319645084415,-5.199901448699183,-4.443790404807895,-6.934865746782988,-4.677084168384895,3.326336408765398,7.398706934958301,7.2946000507745925,23.30575269031297,15.759079054620369,1
